product_id,product_name,brand,category_id,seller_id,list_price,weight_kg,is_discontinued
P000333,Bexon Casque vélo Compact,Bexon,CAT027,S0569,36.14,10.685,false
P000334,Orbit Coffret BD Essentiel,Orbit,CAT035,S0517,67.04,7.053,false
P000335,Vertex Sac à main Premium,Vertex,CAT016,S0059,35.60,2.124,false
P000336,Cirrus Puzzle Classic,Cirrus,CAT029,S0527,12.30,5.569,false
P000337,Fjord Roman Signature,Fjord,CAT034,S0060,5.50,8.815,false
P000338,Granit Webcam Éco,Granit,CAT012,S0437,120.47,5.560,false
P000339,Alvora Montre Classic,Alvora,CAT013,S0321,54.35,2.580,false
P000340,Pallas Beau livre Éco,Pallas,CAT033,S0098,198.44,6.519,true
P000341,Windrow Haltères Classic,Windrow,CAT026,S0428,48.25,9.605,false
P000342,Fjord Arrosoir Classic,Fjord,CAT003,S0446,66.24,3.962,false
P000343,Ivory Enceinte Compact,Ivory,CAT011,S0532,34.16,9.106,false
P000344,Zephyr Écharpe Signature,Zephyr,CAT013,S0515,88.30,11.925,false
P000345,Ember Webcam Éco,Ember,CAT007,S0451,69.21,0.114,false
P000346,Granit Bâche Pro,Granit,CAT037,S0034,25.13,1.318,false
P000347,Meridian Enceinte Premium,Meridian,CAT009,S0038,13.16,10.464,true
P000348,Granit Beau livre Signature,Granit,CAT035,S0026,140.02,0.942,false
P000349,Meridian Puzzle Compact,Meridian,CAT029,S0078,58.56,8.353,false
P000350,Alvora Eau de toilette Premium,Alvora,CAT019,S0268,33.61,7.133,false
P000351,Orbit Brosse Premium,Orbit,CAT022,S0214,123.48,11.285,false
P000352,Granit Trottinette Nomade,Granit,CAT030,S0008,30.54,6.505,false
P000353,Delvia Roman Signature,Delvia,CAT032,S0362,56.84,2.041,false
P000354,Ivory Webcam Classic,Ivory,CAT010,S0071,53.46,7.630,false
P000355,Pallas Set de couverts Éco,Pallas,CAT002,S0420,27.84,2.383,false
P000356,Granit Sac à main Essentiel,Granit,CAT017,S0444,29.35,6.915,false
P000357,Solstice Palette Pro,Solstice,CAT018,S0338,47.26,7.199,false
P000358,Ember Bâche XL,Ember,CAT037,S0055,8.14,9.029,false
P000359,Fjord Brosse XL,Fjord,CAT020,S0062,110.81,7.355,false
P000360,Ember Brosse Pro,Ember,CAT019,S0027,144.37,10.853,true
P000361,Cirrus Jeu de plateau Compact,Cirrus,CAT029,S0520,85.21,0.308,false
P000362,Nordis Clé à cliquet Pro,Nordis,CAT037,S0394,66.53,5.805,false
P000363,Ursa Brosse Signature,Ursa,CAT018,S0163,48.65,10.956,false
P000364,Windrow Manuel Ultra,Windrow,CAT035,S0399,36.35,7.146,false
P000365,Lumen Clavier Signature,Lumen,CAT012,S0142,72.83,0.283,false
P000366,Terra Gourde Éco,Terra,CAT027,S0086,16.19,5.719,false
P000367,Juniper Crème hydratante Nomade,Juniper,CAT018,S0367,102.15,10.406,false
P000368,Alvora Vinyle Compact,Alvora,CAT032,S0116,27.68,8.007,false
P000369,Bexon Shampooing Nomade,Bexon,CAT018,S0460,37.40,8.749,false
P000370,Terra Webcam XL,Terra,CAT009,S0537,153.53,2.732,true
P000371,Lumen Écharpe Essentiel,Lumen,CAT017,S0024,17.34,4.619,false
P000372,Juniper Montre Nomade,Juniper,CAT015,S0028,275.60,9.567,false
P000373,Orbit Puzzle Signature,Orbit,CAT028,S0418,18.79,6.509,false
P000374,Cirrus Figurine XL,Cirrus,CAT028,S0205,57.18,9.944,false
P000375,Fjord Enceinte Pro,Fjord,CAT010,S0095,103.03,1.833,false
P000376,Solstice Enceinte XL,Solstice,CAT012,S0142,35.99,2.399,false
P000377,Granit Sneakers Éco,Granit,CAT013,S0413,75.77,1.598,false
P000378,Ember Poêle Éco,Ember,CAT001,S0277,134.60,11.367,false
P000379,Halcyon Webcam Essentiel,Halcyon,CAT007,S0071,61.60,11.848,false
P000380,Ivory Enceinte Signature,Ivory,CAT010,S0532,121.27,1.044,false
P000381,Solstice Sneakers Compact,Solstice,CAT015,S0365,92.37,9.774,false
P000382,Pallas Sérum Compact,Pallas,CAT018,S0236,65.23,4.925,false
P000383,Ivory Cube éducatif Nomade,Ivory,CAT030,S0572,23.26,1.218,false
P000384,Ivory Montre Ultra,Ivory,CAT015,S0107,27.27,5.714,false
P000385,Ember Set de couverts Premium,Ember,CAT005,S0589,44.86,0.076,false
P000386,Orbit Crème hydratante Premium,Orbit,CAT019,S0195,64.38,3.215,false
P000387,Zephyr Chemise Compact,Zephyr,CAT016,S0031,70.32,5.190,false
P000388,Halcyon Brosse XL,Halcyon,CAT018,S0300,92.55,10.802,false
P000389,Windrow Lampe Compact,Windrow,CAT003,S0483,48.58,10.547,false
P000390,Cirrus Casque vélo Premium,Cirrus,CAT027,S0169,58.05,9.920,false
P000391,Nordis Gourde Classic,Nordis,CAT024,S0039,237.36,5.673,false
P000392,Pallas Puzzle XL,Pallas,CAT031,S0461,116.93,0.612,false
P000393,Windrow Souris Essentiel,Windrow,CAT007,S0140,78.29,6.942,false
P000394,Granit Beau livre Classic,Granit,CAT035,S0014,42.95,8.862,false
P000395,Ivory Coffret BD XL,Ivory,CAT032,S0137,14.28,4.170,false
P000396,Juniper Figurine Ultra,Juniper,CAT028,S0506,18.63,8.036,false
P000397,Vertex Puzzle Classic,Vertex,CAT030,S0161,13.80,5.201,false
P000398,Ember Étagère Ultra,Ember,CAT001,S0025,24.38,1.242,false
P000399,Juniper Chargeur Compact,Juniper,CAT012,S0121,11.53,6.877,false
P000400,Zephyr Bâche Premium,Zephyr,CAT037,S0384,39.46,2.054,false
P000401,Kestrel Sérum Compact,Kestrel,CAT019,S0552,81.60,6.972,false
P000402,Pallas Filtre à air XL,Pallas,CAT036,S0034,30.41,8.647,false
P000403,Delvia Sac à main Pro,Delvia,CAT013,S0508,104.96,9.788,false
P000404,Cirrus Tapis de yoga Compact,Cirrus,CAT023,S0104,119.15,1.100,false
P000405,Kestrel Étagère Classic,Kestrel,CAT006,S0556,68.64,9.316,false
P000406,Zephyr Clavier XL,Zephyr,CAT007,S0569,213.02,0.471,false
P000407,Ivory Brosse Essentiel,Ivory,CAT019,S0136,15.64,2.873,false
P000408,Meridian Puzzle XL,Meridian,CAT031,S0391,91.38,11.529,true
P000409,Juniper Jeu de plateau Signature,Juniper,CAT029,S0078,55.24,2.340,false
P000410,Pallas Clavier Ultra,Pallas,CAT011,S0539,116.15,4.491,false
P000411,Granit Figurine Éco,Granit,CAT030,S0430,44.39,2.889,false
P000412,Terra Sneakers Nomade,Terra,CAT017,S0440,81.13,0.619,false
P000413,Orbit Filtre à air XL,Orbit,CAT037,S0542,39.76,7.578,false
P000414,Windrow Chaussures de trail Premium,Windrow,CAT023,S0095,49.51,0.333,false
P000415,Nordis Housse de couette Essentiel,Nordis,CAT001,S0161,185.45,9.805,false
P000416,Orbit Peluche Premium,Orbit,CAT030,S0206,71.04,0.972,false
P000417,Terra Arrosoir Nomade,Terra,CAT001,S0459,6.77,5.367,false
P000418,Zephyr Peluche Ultra,Zephyr,CAT028,S0414,65.16,3.688,false
P000419,Zephyr Sac de sport Ultra,Zephyr,CAT026,S0297,95.51,5.901,false
P000420,Terra Set de couverts Pro,Terra,CAT006,S0483,36.20,8.989,false
P000421,Terra Lampe Nomade,Terra,CAT006,S0307,38.18,7.667,false
P000422,Delvia Brosse Pro,Delvia,CAT020,S0462,68.09,7.464,false
P000423,Alvora Palette Compact,Alvora,CAT021,S0323,14.59,8.652,false
P000424,Quartz Chaussures de trail Ultra,Quartz,CAT024,S0256,77.58,0.196,true
P000425,Granit Étagère Éco,Granit,CAT001,S0114,50.79,7.166,false
P000426,Cirrus Clavier Ultra,Cirrus,CAT009,S0534,177.66,2.399,false
P000427,Juniper Crème hydratante Ultra,Juniper,CAT020,S0552,83.93,11.153,false
P000428,Nordis Eau de toilette Classic,Nordis,CAT021,S0266,18.89,6.407,false
P000429,Kestrel Casque Essentiel,Kestrel,CAT009,S0065,47.05,3.625,false
P000430,Granit Arrosoir Classic,Granit,CAT002,S0247,32.27,4.965,false
P000431,Ursa Arrosoir Signature,Ursa,CAT006,S0173,41.70,1.269,false
P000432,Granit Ceinture Éco,Granit,CAT015,S0342,66.62,8.931,false
P000433,Kestrel Sérum Compact,Kestrel,CAT021,S0062,68.37,10.070,false
P000434,Windrow Sac de sport Compact,Windrow,CAT026,S0186,189.90,1.757,false
P000435,Fjord Haltères Pro,Fjord,CAT023,S0432,12.06,0.187,false
P000436,Alvora Ceinture Éco,Alvora,CAT016,S0384,213.56,4.113,false
P000437,Vertex Roman Nomade,Vertex,CAT032,S0164,82.98,6.339,false
P000438,Granit Peluche Premium,Granit,CAT029,S0244,10.03,7.889,false
P000439,Meridian Montre connectée XL,Meridian,CAT010,S0056,199.32,2.988,false
P000440,Granit Housse de couette Éco,Granit,CAT002,S0575,61.05,3.483,false
P000441,Bexon Clavier XL,Bexon,CAT012,S0166,86.25,5.943,false
P000442,Rivage Haltères Premium,Rivage,CAT027,S0330,126.65,8.490,false
P000443,Nordis Souris Pro,Nordis,CAT008,S0346,71.07,9.556,false
P000444,Terra Haltères Nomade,Terra,CAT023,S0187,82.25,3.606,false
P000445,Windrow Housse de couette XL,Windrow,CAT006,S0527,25.76,1.138,false
P000446,Nordis Bouilloire Compact,Nordis,CAT005,S0036,72.81,6.727,false
P000447,Halcyon Beau livre Pro,Halcyon,CAT035,S0576,88.75,11.423,false
P000448,Lumen Chemise Premium,Lumen,CAT015,S0220,40.85,7.615,false
P000449,Halcyon Lampe Essentiel,Halcyon,CAT005,S0302,74.17,3.834,false
P000450,Delvia Sneakers Premium,Delvia,CAT017,S0544,22.34,1.494,false
P000451,Quartz Casque vélo Nomade,Quartz,CAT026,S0560,85.16,4.010,false
P000452,Ursa Coffret BD XL,Ursa,CAT035,S0431,37.97,5.930,false
P000453,Delvia Enceinte Éco,Delvia,CAT011,S0066,231.73,8.592,false
P000454,Ember Sérum Pro,Ember,CAT018,S0271,210.14,0.483,false
P000455,Rivage Manuel Signature,Rivage,CAT034,S0566,70.11,0.098,false
P000456,Solstice Clavier Ultra,Solstice,CAT007,S0071,161.69,9.834,true
P000457,Kestrel Manuel Nomade,Kestrel,CAT033,S0154,27.88,0.320,false
P000458,Rivage Étagère Éco,Rivage,CAT001,S0336,172.10,10.784,false
P000459,Granit Crème hydratante Premium,Granit,CAT018,S0202,80.78,8.587,false
P000460,Bexon Vinyle Signature,Bexon,CAT032,S0078,29.67,0.861,false
P000461,Fjord Vinyle XL,Fjord,CAT033,S0325,67.69,11.079,false
P000462,Pallas Montre connectée Essentiel,Pallas,CAT012,S0537,20.43,3.833,true
P000463,Rivage Vinyle XL,Rivage,CAT035,S0032,73.73,4.664,false
P000464,Terra Sac de sport XL,Terra,CAT027,S0184,87.82,8.359,false
P000465,Juniper Perceuse Premium,Juniper,CAT038,S0387,11.15,5.707,false
P000466,Delvia Puzzle Essentiel,Delvia,CAT028,S0260,8.06,10.273,false
P000467,Juniper Chemise Compact,Juniper,CAT016,S0080,77.72,4.143,false
P000468,Orbit Vinyle Compact,Orbit,CAT034,S0320,32.05,2.428,false
P000469,Quartz Cube éducatif Nomade,Quartz,CAT030,S0589,59.85,5.692,false
P000470,Rivage Jeu de plateau Ultra,Rivage,CAT031,S0241,55.01,4.017,false
P000471,Nordis Arrosoir Nomade,Nordis,CAT002,S0306,67.50,3.186,false
P000472,Alvora Vinyle Essentiel,Alvora,CAT033,S0406,182.52,7.964,false
P000473,Granit Étagère Premium,Granit,CAT002,S0162,111.45,0.974,false
P000474,Meridian Clé à cliquet Éco,Meridian,CAT036,S0293,81.76,2.013,false
P000475,Windrow Beau livre Ultra,Windrow,CAT034,S0139,269.89,1.909,false
P000476,Windrow Montre Classic,Windrow,CAT015,S0197,94.80,6.883,false
P000477,Fjord Brosse Ultra,Fjord,CAT018,S0488,94.97,8.242,false
P000478,Orbit Enceinte Premium,Orbit,CAT011,S0346,50.08,7.977,false
P000479,Ember Housse de couette Signature,Ember,CAT006,S0518,9.27,7.546,false
P000480,Solstice Eau de toilette Premium,Solstice,CAT021,S0505,127.93,0.906,true
P000481,Ember Manuel Premium,Ember,CAT034,S0304,63.64,5.011,false
P000482,Ivory Montre Éco,Ivory,CAT015,S0143,94.87,5.785,false
P000483,Vertex Webcam Nomade,Vertex,CAT008,S0419,7.56,10.221,false
P000484,Quartz Shampooing Classic,Quartz,CAT020,S0505,139.26,10.973,false
P000485,Bexon Bâche Compact,Bexon,CAT038,S0034,103.43,9.879,false
P000486,Windrow Roman Classic,Windrow,CAT033,S0063,76.84,1.678,false
P000487,Ivory Coffret BD Signature,Ivory,CAT033,S0359,83.47,7.855,false
P000488,Terra Veste Nomade,Terra,CAT014,S0584,89.40,8.161,false
P000489,Meridian Jeu de plateau Signature,Meridian,CAT031,S0389,157.55,6.280,false
P000490,Kestrel Roman Nomade,Kestrel,CAT033,S0504,101.81,8.373,false
P000491,Zephyr Clé à cliquet Classic,Zephyr,CAT038,S0388,28.20,0.838,false
P000492,Juniper Haltères Ultra,Juniper,CAT024,S0299,74.81,11.422,false
P000493,Ivory Set de couverts Premium,Ivory,CAT003,S0114,34.44,4.699,false
P000494,Ember Jeu de plateau Signature,Ember,CAT029,S0500,92.02,1.825,false
P000495,Delvia Brosse Classic,Delvia,CAT021,S0296,166.83,9.302,false
P000496,Delvia Casque Compact,Delvia,CAT010,S0248,176.94,6.264,false
P000497,Alvora Tapis de yoga Nomade,Alvora,CAT027,S0299,84.86,9.670,false
P000498,Meridian Casque vélo Pro,Meridian,CAT026,S0566,79.69,5.522,false
P000499,Meridian Écharpe Éco,Meridian,CAT014,S0365,73.63,10.306,false
P000500,Meridian Palette Signature,Meridian,CAT018,S0588,55.25,9.304,false
P000501,Fjord Nettoyant jantes XL,Fjord,CAT036,S0415,68.23,5.022,false
P000502,Kestrel Montre Pro,Kestrel,CAT014,S0575,32.74,4.028,false
P000503,Juniper Nettoyant jantes Compact,Juniper,CAT036,S0106,78.02,9.747,true
P000504,Cirrus Sac de sport XL,Cirrus,CAT026,S0252,63.59,6.028,false
P000505,Rivage Enceinte Essentiel,Rivage,CAT012,S0600,6.04,8.625,false
P000506,Alvora Nettoyant jantes Pro,Alvora,CAT039,S0571,94.96,2.522,false
P000507,Windrow Haltères Signature,Windrow,CAT025,S0037,59.35,0.675,false
P000508,Cirrus Filtre à air Éco,Cirrus,CAT036,S0538,42.89,11.339,false
P000509,Meridian Casque vélo Ultra,Meridian,CAT025,S0050,109.64,8.639,false
P000510,Ivory Bouilloire Classic,Ivory,CAT003,S0096,68.50,7.710,true
P000511,Quartz Clavier Compact,Quartz,CAT007,S0550,184.74,5.955,false
P000512,Pallas Beau livre Ultra,Pallas,CAT035,S0211,71.05,1.359,false
P000513,Kestrel Bâche XL,Kestrel,CAT037,S0181,37.90,10.766,false
P000514,Quartz Étagère Nomade,Quartz,CAT002,S0083,42.78,7.878,false
P000515,Cirrus Jeu de plateau Nomade,Cirrus,CAT030,S0430,72.63,10.803,false
P000516,Bexon Lampe Nomade,Bexon,CAT003,S0363,64.79,0.197,false
P000517,Lumen Chemise XL,Lumen,CAT013,S0596,92.02,9.315,false
P000518,Pallas Nettoyant jantes Premium,Pallas,CAT036,S0106,87.16,2.461,false
P000519,Terra Sac à main XL,Terra,CAT017,S0365,112.58,8.131,false
P000520,Cirrus Coffret BD Ultra,Cirrus,CAT034,S0509,13.62,0.440,false
P000521,Zephyr Veste Nomade,Zephyr,CAT013,S0422,40.68,5.884,false
P000522,Bexon Webcam Essentiel,Bexon,CAT010,S0439,179.28,5.520,false
P000523,Granit Palette XL,Granit,CAT020,S0105,64.45,6.376,false
P000524,Alvora Shampooing Compact,Alvora,CAT020,S0268,41.63,6.034,false
P000525,Quartz Arrosoir Essentiel,Quartz,CAT001,S0398,41.73,1.119,false
P000526,Halcyon Housse de couette Essentiel,Halcyon,CAT002,S0466,22.80,5.832,true
P000527,Solstice Écharpe Compact,Solstice,CAT014,S0107,33.24,6.998,false
P000528,Meridian Coffret BD XL,Meridian,CAT033,S0525,58.55,4.735,false
P000529,Ursa Clé à cliquet Signature,Ursa,CAT036,S0448,16.58,10.286,false
P000530,Delvia Étagère Ultra,Delvia,CAT005,S0483,63.03,1.887,false
P000531,Meridian Sac à main Essentiel,Meridian,CAT013,S0074,14.77,9.711,false
P000532,Halcyon Filtre à air Nomade,Halcyon,CAT038,S0436,64.14,8.238,false
P000533,Ivory Bouilloire Essentiel,Ivory,CAT002,S0418,113.46,4.588,false
P000534,Granit Tapis de yoga Éco,Granit,CAT023,S0263,62.79,10.275,false
P000535,Alvora Nettoyant jantes Essentiel,Alvora,CAT036,S0240,60.88,6.623,false
P000536,Pallas Chaussures de trail Pro,Pallas,CAT024,S0566,125.98,3.812,false
P000537,Ember Souris XL,Ember,CAT008,S0367,18.51,7.988,true
P000538,Alvora Tapis de yoga Pro,Alvora,CAT023,S0095,89.10,8.578,false
P000539,Kestrel Eau de toilette Signature,Kestrel,CAT020,S0200,76.89,11.096,false
P000540,Vertex Set de couverts Ultra,Vertex,CAT001,S0514,63.10,9.996,false
P000541,Kestrel Perceuse Premium,Kestrel,CAT037,S0286,90.71,4.995,false
P000542,Windrow Shampooing Essentiel,Windrow,CAT021,S0292,18.78,2.909,false
P000543,Cirrus Chaussures de trail Éco,Cirrus,CAT027,S0039,61.66,8.706,true
P000544,Quartz Shampooing Signature,Quartz,CAT021,S0204,24.35,4.523,true
P000545,Rivage Set de couverts Pro,Rivage,CAT004,S0483,89.54,11.078,false
P000546,Kestrel Poêle Essentiel,Kestrel,CAT002,S0381,18.70,1.548,false
P000547,Ursa Clé à cliquet Compact,Ursa,CAT039,S0391,65.95,10.778,false
P000548,Ivory Filtre à air Essentiel,Ivory,CAT038,S0394,129.83,4.592,false
P000549,Delvia Perceuse Pro,Delvia,CAT036,S0593,15.86,9.034,false
P000550,Fjord Clavier Signature,Fjord,CAT011,S0495,84.88,10.590,false
P000551,Bexon Puzzle Ultra,Bexon,CAT030,S0500,178.87,7.711,false
P000552,Zephyr Roman Essentiel,Zephyr,CAT032,S0557,25.38,1.445,false
P000553,Orbit Étagère Nomade,Orbit,CAT001,S0196,87.40,5.326,false
P000554,Pallas Écharpe Premium,Pallas,CAT013,S0250,19.31,5.215,false
P000555,Nordis Chaussures de trail Essentiel,Nordis,CAT024,S0263,51.69,11.173,false
P000556,Juniper Gourde Essentiel,Juniper,CAT027,S0451,22.22,11.144,false
P000557,Bexon Figurine Premium,Bexon,CAT029,S0510,38.91,0.160,false
P000558,Windrow Sac de sport Nomade,Windrow,CAT023,S0546,140.27,11.590,false
P000559,Juniper Clé à cliquet XL,Juniper,CAT038,S0293,84.19,7.729,false
P000560,Lumen Roman Compact,Lumen,CAT035,S0342,9.74,9.669,false
P000561,Cirrus Chemise Classic,Cirrus,CAT016,S0453,27.51,2.134,false
P000562,Granit Nettoyant jantes Pro,Granit,CAT036,S0336,31.48,9.881,false
P000563,Ember Haltères Compact,Ember,CAT023,S0051,261.47,3.040,false
P000564,Ember Vinyle Nomade,Ember,CAT032,S0402,41.78,1.422,false
P000565,Granit Montre Pro,Granit,CAT013,S0164,84.30,4.530,false
P000566,Lumen Bâche Premium,Lumen,CAT038,S0099,60.97,4.449,false
P000567,Rivage Chargeur Premium,Rivage,CAT008,S0143,65.16,8.552,false
P000568,Nordis Casque Ultra,Nordis,CAT012,S0146,91.30,6.432,false
P000569,Rivage Webcam Nomade,Rivage,CAT009,S0026,20.00,3.971,false
P000570,Zephyr Vinyle Premium,Zephyr,CAT034,S0576,178.44,6.357,false
P000571,Pallas Manuel Premium,Pallas,CAT032,S0116,68.33,10.574,false
P000572,Rivage Écharpe Signature,Rivage,CAT017,S0068,284.81,11.680,false
P000573,Solstice Coffret BD Premium,Solstice,CAT035,S0320,71.87,9.473,false
P000574,Nordis Sneakers Nomade,Nordis,CAT015,S0211,147.01,1.307,false
P000575,Lumen Poêle XL,Lumen,CAT006,S0436,15.14,8.545,false
P000576,Lumen Lampe Éco,Lumen,CAT006,S0564,24.09,5.176,false
P000577,Nordis Arrosoir Nomade,Nordis,CAT004,S0093,67.59,8.187,false
P000578,Meridian Vinyle Nomade,Meridian,CAT034,S0258,87.42,4.736,false
P000579,Windrow Sérum Premium,Windrow,CAT019,S0426,66.04,5.506,true
P000580,Bexon Haltères Compact,Bexon,CAT025,S0374,65.08,4.892,false
P000581,Ember Sac de sport XL,Ember,CAT027,S0465,10.75,0.094,false
P000582,Pallas Coffret BD Ultra,Pallas,CAT032,S0116,122.15,1.129,false
P000583,Rivage Brosse Essentiel,Rivage,CAT022,S0202,23.78,2.369,false
P000584,Nordis Eau de toilette XL,Nordis,CAT021,S0493,127.83,8.014,false
P000585,Meridian Chaussures de trail Éco,Meridian,CAT026,S0079,265.72,3.195,false
P000586,Lumen Gourde XL,Lumen,CAT024,S0597,82.80,2.699,false
P000587,Vertex Sérum Classic,Vertex,CAT020,S0273,77.72,7.988,false
P000588,Zephyr Crème hydratante Premium,Zephyr,CAT019,S0048,33.08,6.277,false
P000589,Ursa Puzzle Classic,Ursa,CAT030,S0005,53.98,1.334,false
P000590,Terra Chargeur Signature,Terra,CAT010,S0587,200.39,5.186,false
P000591,Quartz Vinyle Premium,Quartz,CAT034,S0417,71.28,9.204,false
P000592,Kestrel Brosse Signature,Kestrel,CAT019,S0451,14.71,10.293,false
P000593,Quartz Lampe Essentiel,Quartz,CAT004,S0539,16.20,4.498,true
P000594,Solstice Palette Pro,Solstice,CAT021,S0416,57.54,1.839,false
P000595,Cirrus Écharpe Pro,Cirrus,CAT013,S0138,33.17,3.507,false
P000596,Kestrel Figurine Classic,Kestrel,CAT031,S0534,12.81,8.926,false
P000597,Granit Set de couverts Nomade,Granit,CAT001,S0089,12.94,6.067,false
P000598,Ursa Sac de sport Nomade,Ursa,CAT024,S0295,63.15,5.014,false
P000599,Vertex Haltères Premium,Vertex,CAT026,S0254,65.03,3.646,false
P000600,Meridian Montre Nomade,Meridian,CAT016,S0258,82.12,7.849,false
P000601,Bexon Trottinette Pro,Bexon,CAT028,S0191,18.01,3.390,false
P000602,Windrow Casque vélo Classic,Windrow,CAT024,S0187,64.30,11.184,false
P000603,Cirrus Cube éducatif XL,Cirrus,CAT031,S0244,59.09,11.446,true
P000604,Pallas Beau livre Éco,Pallas,CAT033,S0313,39.13,3.541,false
P000605,Orbit Puzzle Éco,Orbit,CAT028,S0383,59.81,3.896,false
P000606,Cirrus Beau livre Signature,Cirrus,CAT035,S0577,50.46,3.310,false
P000607,Bexon Chaussures de trail Essentiel,Bexon,CAT027,S0021,34.38,0.863,false
P000608,Rivage Jeu de plateau Premium,Rivage,CAT029,S0253,64.38,1.389,true
P000609,Kestrel Puzzle Signature,Kestrel,CAT030,S0260,16.67,2.743,false
P000610,Alvora Peluche Ultra,Alvora,CAT030,S0543,238.70,3.632,false
P000611,Meridian Vinyle Nomade,Meridian,CAT034,S0598,92.34,8.965,false
P000612,Quartz Crème hydratante XL,Quartz,CAT021,S0062,40.28,6.679,false
P000613,Lumen Shampooing Ultra,Lumen,CAT018,S0101,61.67,11.130,false
P000614,Orbit Ceinture Compact,Orbit,CAT016,S0197,83.90,1.994,false
P000615,Ember Montre Nomade,Ember,CAT017,S0197,72.83,1.948,false
P000616,Ember Clé à cliquet XL,Ember,CAT036,S0391,91.49,6.559,false
P000617,Granit Palette Compact,Granit,CAT020,S0171,76.15,5.689,false
P000618,Juniper Cube éducatif Classic,Juniper,CAT031,S0446,266.32,10.541,false
P000619,Nordis Clé à cliquet Compact,Nordis,CAT037,S0131,57.93,4.643,false
P000620,Pallas Housse de couette XL,Pallas,CAT003,S0040,51.00,9.485,false
P000621,Zephyr Bâche Éco,Zephyr,CAT037,S0003,142.49,7.625,false
P000622,Kestrel Ceinture Nomade,Kestrel,CAT014,S0046,20.17,1.526,true
P000623,Quartz Montre connectée Nomade,Quartz,CAT007,S0587,103.23,1.138,false
P000624,Vertex Nettoyant jantes Ultra,Vertex,CAT038,S0261,176.98,6.312,false
P000625,Windrow Coffret BD Classic,Windrow,CAT034,S0309,53.41,10.872,false
P000626,Ursa Jeu de plateau Compact,Ursa,CAT028,S0543,68.11,11.353,false
P000627,Pallas Housse de couette Éco,Pallas,CAT003,S0006,19.89,9.798,false
P000628,Cirrus Enceinte Ultra,Cirrus,CAT008,S0188,29.83,3.757,false
P000629,Juniper Lampe Ultra,Juniper,CAT002,S0376,53.32,2.782,false
P000630,Ursa Clavier Premium,Ursa,CAT012,S0147,41.90,3.784,false
P000631,Cirrus Veste Classic,Cirrus,CAT017,S0584,67.85,4.557,false
P000632,Meridian Chemise Signature,Meridian,CAT016,S0371,229.36,0.726,false
P000633,Ursa Clavier Nomade,Ursa,CAT010,S0140,53.57,4.338,false
P000634,Ember Roman Signature,Ember,CAT034,S0124,120.26,11.082,false
